,car_type,bat_cap,location,netto_charging_capacity,SoC_start,SoC_end,chargingdemand,charge_time,park_start,park_end,drive_start,drive_end,consumption
87,bev_mini,60,driving,0.0,0.9699112277333334,0.9640394039000001,0.0,0,0,0,998,999,0.35230943
88,bev_mini,60,3_shopping,0.0,0.9640394039000001,0.9640394039000001,0.0,0,1000,1076,0,0,0.0
89,bev_mini,60,driving,0.0,0.9640394039000001,0.6541848039000002,0.0,0,0,0,1077,1090,18.591275999999997
90,bev_mini,60,0_work,0.0,0.6541848039000002,0.6541848039000002,0.0,0,1091,1119,0,0,0.0
91,bev_mini,60,driving,0.0,0.6541848039000002,0.6238344201000002,0.0,0,0,0,1120,1122,1.821023028
92,bev_mini,60,6_home,11.0,0.6238344201000002,1.0,22.569934793999987,74,1123,1196,0,0,0.0
93,bev_mini,60,driving,0.0,1.0,0.9775884878,0.0,0,0,0,1197,1198,1.3446907319999999
94,bev_mini,60,5_leisure,0.0,0.9775884878,0.9775884878,0.0,0,1199,1212,0,0,0.0
95,bev_mini,60,driving,0.0,0.9775884878,0.9529200289666666,0.0,0,0,0,1213,1215,1.48010753
96,bev_mini,60,3_shopping,0.0,0.9529200289666666,0.9529200289666666,0.0,0,1216,1311,0,0,0.0
97,bev_mini,60,driving,0.0,0.9529200289666666,0.9098297502333332,0.0,0,0,0,1312,1315,2.585416724
98,bev_mini,60,6_home,11.0,0.9098297502333332,1.0,5.410214986000006,92,1316,1344,0,0,0.0
